,order_id,order_item_id,tran_dt,customer_id,dollars,qty,product_id,payment_type_id,category,payment_type
4541,5659,5771,2020-07-12,472,360,3,12,2,B,credit card
4542,5672,5784,2020-07-12,231,360,3,12,2,B,credit card
4543,5662,5789,2020-07-12,389,360,3,12,2,B,credit card
4544,5695,5808,2020-07-13,496,120,1,12,2,B,credit card
4545,5741,5856,2020-07-15,502,240,2,12,2,B,credit card
4546,5746,5861,2020-07-15,378,360,3,12,2,B,credit card
4547,5784,5899,2020-07-16,109,360,3,12,2,B,credit card
4548,5789,5904,2020-07-17,13,240,2,12,2,B,credit card
4549,5801,5916,2020-07-17,38,240,2,12,2,B,credit card
4550,5814,5930,2020-07-18,878,120,1,12,2,B,credit card
4551,5835,5952,2020-07-18,960,120,1,12,2,B,credit card
4552,5871,5990,2020-07-19,455,120,1,12,2,B,credit card
4553,5893,6012,2020-07-20,598,120,1,12,2,B,credit card
4554,6043,6164,2020-07-25,9,360,3,12,2,B,credit card
4555,6082,6203,2020-07-27,136,240,2,12,2,B,credit card
4556,6105,6228,2020-07-27,792,120,1,12,2,B,credit card
4557,6108,6232,2020-07-27,329,120,1,12,2,B,credit card
4558,6116,6240,2020-07-28,933,240,2,12,2,B,credit card
4559,6135,6261,2020-07-28,202,240,2,12,2,B,credit card
4560,6150,6277,2020-07-29,108,240,2,12,2,B,credit card
4561,6169,6297,2020-07-29,729,240,2,12,2,B,credit card
4562,6170,6298,2020-07-29,914,120,1,12,2,B,credit card
4563,6173,6301,2020-07-30,962,240,2,12,2,B,credit card
4564,6191,6319,2020-07-30,723,240,2,12,2,B,credit card
4565,6257,6387,2020-08-01,885,240,2,12,2,B,credit card
4566,6280,6410,2020-08-02,302,360,3,12,2,B,credit card
4567,6469,6602,2020-08-08,460,360,3,12,2,B,credit card
4568,6491,6624,2020-08-09,842,240,2,12,2,B,credit card
4569,6498,6631,2020-08-10,802,120,1,12,2,B,credit card
4570,6548,6681,2020-08-11,221,480,4,12,2,B,credit card
4571,6550,6683,2020-08-11,326,240,2,12,2,B,credit card
4572,6565,6698,2020-08-12,720,360,3,12,2,B,credit card
4573,6608,6743,2020-08-13,763,120,1,12,2,B,credit card
4574,6617,6752,2020-08-14,845,240,2,12,2,B,credit card
4575,6649,6784,2020-08-15,50,240,2,12,2,B,credit card
4576,6689,6825,2020-08-16,164,240,2,12,2,B,credit card
4577,6702,6839,2020-08-16,391,360,3,12,2,B,credit card
4578,6758,6896,2020-08-18,655,480,4,12,2,B,credit card
4579,6823,6962,2020-08-20,280,360,3,12,2,B,credit card
4580,6824,6963,2020-08-20,820,480,4,12,2,B,credit card
4581,6869,7010,2020-08-22,574,240,2,12,2,B,credit card
4582,6871,7012,2020-08-22,635,240,2,12,2,B,credit card
4583,6907,7048,2020-08-23,958,120,1,12,2,B,credit card
4584,6939,7083,2020-08-24,153,120,1,12,2,B,credit card
4585,6942,7086,2020-08-24,682,360,3,12,2,B,credit card
4586,6979,7124,2020-08-25,126,240,2,12,2,B,credit card
4587,6994,7140,2020-08-26,760,240,2,12,2,B,credit card
4588,6997,7143,2020-08-26,684,360,3,12,2,B,credit card
4589,7033,7179,2020-08-27,380,360,3,12,2,B,credit card
4590,7061,7208,2020-08-28,143,240,2,12,2,B,credit card
4591,7087,7234,2020-08-29,654,240,2,12,2,B,credit card
4592,7089,7236,2020-08-29,69,360,3,12,2,B,credit card
4593,7091,7238,2020-08-29,118,240,2,12,2,B,credit card
4594,7101,7248,2020-08-30,686,240,2,12,2,B,credit card
4595,7304,7452,2020-09-05,737,120,1,12,2,B,credit card
4596,7348,7497,2020-09-07,716,360,3,12,2,B,credit card
4597,7351,7500,2020-09-07,661,240,2,12,2,B,credit card
4598,7371,7520,2020-09-08,475,120,1,12,2,B,credit card
4599,7418,7567,2020-09-09,609,240,2,12,2,B,credit card
4600,7484,7635,2020-09-12,269,360,3,12,2,B,credit card
4601,7540,7691,2020-09-13,362,120,1,12,2,B,credit card
4602,7596,7747,2020-09-15,537,120,1,12,2,B,credit card
4603,7600,7752,2020-09-16,742,120,1,12,2,B,credit card
4604,7630,7782,2020-09-17,207,360,3,12,2,B,credit card
4605,7698,7852,2020-09-19,783,360,3,12,2,B,credit card
4606,7716,7870,2020-09-20,770,240,2,12,2,B,credit card
4607,7781,7935,2020-09-22,668,240,2,12,2,B,credit card
4608,7810,7965,2020-09-23,505,240,2,12,2,B,credit card
4609,7867,8023,2020-09-25,124,240,2,12,2,B,credit card
4610,7870,8026,2020-09-25,74,360,3,12,2,B,credit card
4611,7902,8058,2020-09-26,450,240,2,12,2,B,credit card
4612,7929,8086,2020-09-27,44,360,3,12,2,B,credit card
4613,8008,8168,2020-09-30,640,240,2,12,2,B,credit card
4614,8012,8172,2020-09-30,984,240,2,12,2,B,credit card
4615,8016,8176,2020-09-30,668,120,1,12,2,B,credit card
4616,8068,8231,2020-10-01,952,240,2,12,2,B,credit card
4617,8069,8233,2020-10-01,788,120,1,12,2,B,credit card
4618,8146,8310,2020-10-05,304,240,2,12,2,B,credit card
4619,8194,8360,2020-10-06,142,120,1,12,2,B,credit card
4620,8208,8374,2020-10-07,855,240,2,12,2,B,credit card
4621,8220,8400,2020-10-07,589,120,1,12,2,B,credit card
4622,8249,8417,2020-10-08,975,360,3,12,2,B,credit card
4623,8251,8419,2020-10-08,633,240,2,12,2,B,credit card
4624,8298,8468,2020-10-10,275,120,1,12,2,B,credit card
4625,8303,8473,2020-10-10,121,360,3,12,2,B,credit card
4626,8319,8489,2020-10-10,215,360,3,12,2,B,credit card
4627,8371,8541,2020-10-12,946,240,2,12,2,B,credit card
4628,8396,8567,2020-10-13,31,240,2,12,2,B,credit card
4629,8406,8578,2020-10-13,666,360,3,12,2,B,credit card
4630,8407,8579,2020-10-13,791,360,3,12,2,B,credit card
4631,8426,8599,2020-10-14,702,240,2,12,2,B,credit card
4632,8462,8649,2020-10-15,220,360,3,12,2,B,credit card
4633,8479,8655,2020-10-16,14,120,1,12,2,B,credit card
4634,8507,8683,2020-10-17,428,240,2,12,2,B,credit card
4635,8535,8711,2020-10-18,499,240,2,12,2,B,credit card
4636,8586,8763,2020-10-20,390,240,2,12,2,B,credit card
4637,8644,8821,2020-10-22,248,240,2,12,2,B,credit card
4638,8697,8874,2020-10-23,295,120,1,12,2,B,credit card
4639,8705,8882,2020-10-24,959,120,1,12,2,B,credit card
4640,8741,8920,2020-10-25,748,360,3,12,2,B,credit card
4641,8752,8931,2020-10-25,925,360,3,12,2,B,credit card
4642,8754,8933,2020-10-25,649,360,3,12,2,B,credit card
4643,8765,8944,2020-10-25,911,240,2,12,2,B,credit card
4644,8775,8954,2020-10-26,525,120,1,12,2,B,credit card
4645,8782,8961,2020-10-26,285,240,2,12,2,B,credit card
4646,8848,9028,2020-10-28,58,120,1,12,2,B,credit card
4647,8856,9037,2020-10-29,782,360,3,12,2,B,credit card
4648,8862,9043,2020-10-29,557,360,3,12,2,B,credit card
4649,8878,9061,2020-10-30,564,240,2,12,2,B,credit card
4650,8891,9074,2020-10-30,668,120,1,12,2,B,credit card
4651,8938,9121,2020-11-01,791,120,1,12,2,B,credit card
4652,8957,9141,2020-11-01,429,240,2,12,2,B,credit card
4653,8970,9154,2020-11-02,193,360,3,12,2,B,credit card
4654,8988,9172,2020-11-02,110,240,2,12,2,B,credit card
4655,9029,9216,2020-11-04,315,360,3,12,2,B,credit card
4656,9059,9249,2020-11-05,246,360,3,12,2,B,credit card
4657,9077,9267,2020-11-06,8,240,2,12,2,B,credit card
4658,9099,9289,2020-11-07,449,240,2,12,2,B,credit card
4659,9113,9303,2020-11-07,495,360,3,12,2,B,credit card
4660,9114,9304,2020-11-07,707,240,2,12,2,B,credit card
4661,9122,9312,2020-11-08,528,120,1,12,2,B,credit card
4662,9129,9319,2020-11-08,423,240,2,12,2,B,credit card
4663,9139,9329,2020-11-08,436,360,3,12,2,B,credit card
4664,9163,9354,2020-11-09,103,360,3,12,2,B,credit card
4665,9206,9397,2020-11-10,959,240,2,12,2,B,credit card
4666,9225,9416,2020-11-11,516,240,2,12,2,B,credit card
4667,9224,9433,2020-11-11,41,360,3,12,2,B,credit card
4668,9269,9461,2020-11-12,447,360,3,12,2,B,credit card
4669,9291,9483,2020-11-13,299,240,2,12,2,B,credit card
4670,9297,9489,2020-11-13,571,240,2,12,2,B,credit card
4671,9326,9518,2020-11-14,365,480,4,12,2,B,credit card
4672,9348,9540,2020-11-15,399,240,2,12,2,B,credit card
4673,9349,9541,2020-11-15,868,120,1,12,2,B,credit card
4674,9372,9564,2020-11-16,744,120,1,12,2,B,credit card
4675,9383,9575,2020-11-16,151,240,2,12,2,B,credit card
4676,9417,9609,2020-11-17,820,120,1,12,2,B,credit card
4677,9449,9641,2020-11-19,24,120,1,12,2,B,credit card
4678,9511,9704,2020-11-21,4,120,1,12,2,B,credit card
4679,9571,9765,2020-11-23,513,360,3,12,2,B,credit card
4680,9636,9830,2020-11-26,669,240,2,12,2,B,credit card
4681,9645,9839,2020-11-26,926,240,2,12,2,B,credit card
4682,9672,9867,2020-11-27,668,240,2,12,2,B,credit card
4683,9677,9872,2020-11-27,102,480,4,12,2,B,credit card
4684,9701,9896,2020-11-28,984,240,2,12,2,B,credit card
4685,83,83,2020-01-04,159,550,2,13,2,C,credit card
4686,295,302,2020-01-11,818,275,1,13,2,C,credit card
4687,298,305,2020-01-11,138,1100,4,13,2,C,credit card
4688,389,399,2020-01-14,748,275,1,13,2,C,credit card
4689,407,434,2020-01-15,186,550,2,13,2,C,credit card
4690,575,590,2020-01-21,54,275,1,13,2,C,credit card
4691,597,613,2020-01-21,270,825,3,13,2,C,credit card
4692,700,716,2020-01-25,264,550,2,13,2,C,credit card
4693,783,800,2020-01-27,131,825,3,13,2,C,credit card
4694,794,811,2020-01-28,917,275,1,13,2,C,credit card
4695,887,906,2020-01-30,449,550,2,13,2,C,credit card
4696,979,1000,2020-02-02,263,825,3,13,2,C,credit card
4697,1102,1126,2020-02-06,993,825,3,13,2,C,credit card
4698,1244,1272,2020-02-11,24,550,2,13,2,C,credit card
4699,1301,1331,2020-02-12,272,275,1,13,2,C,credit card
4700,1316,1346,2020-02-13,950,275,1,13,2,C,credit card
4701,1378,1408,2020-02-14,675,825,3,13,2,C,credit card
4702,1564,1596,2020-02-20,99,1100,4,13,2,C,credit card
4703,1603,1636,2020-02-21,531,825,3,13,2,C,credit card
4704,1606,1639,2020-02-22,989,550,2,13,2,C,credit card
4705,1628,1662,2020-02-22,94,275,1,13,2,C,credit card
4706,1747,1782,2020-02-27,633,275,1,13,2,C,credit card
4707,1976,2014,2020-03-06,270,825,3,13,2,C,credit card
4708,2352,2397,2020-03-19,168,550,2,13,2,C,credit card
4709,2438,2484,2020-03-22,700,550,2,13,2,C,credit card
4710,2486,2533,2020-03-24,486,550,2,13,2,C,credit card
4711,2517,2565,2020-03-25,359,825,3,13,2,C,credit card
4712,2612,2661,2020-03-28,847,825,3,13,2,C,credit card
4713,2655,2705,2020-03-30,434,550,2,13,2,C,credit card
4714,2672,2722,2020-03-31,842,825,3,13,2,C,credit card
4715,2742,2794,2020-04-03,75,550,2,13,2,C,credit card
4716,2781,2834,2020-04-04,204,550,2,13,2,C,credit card
4717,2819,2873,2020-04-05,59,275,1,13,2,C,credit card
4718,2850,2904,2020-04-06,149,550,2,13,2,C,credit card
4719,2900,2954,2020-04-09,129,550,2,13,2,C,credit card
4720,2970,3025,2020-04-11,995,825,3,13,2,C,credit card
4721,2985,3040,2020-04-11,596,1100,4,13,2,C,credit card
4722,3011,3067,2020-04-12,273,1100,4,13,2,C,credit card
4723,3095,3153,2020-04-15,785,825,3,13,2,C,credit card
4724,3097,3155,2020-04-15,233,275,1,13,2,C,credit card
4725,3140,3200,2020-04-16,427,825,3,13,2,C,credit card
4726,3146,3206,2020-04-17,941,550,2,13,2,C,credit card
4727,3192,3252,2020-04-18,960,825,3,13,2,C,credit card
4728,3379,3444,2020-04-24,960,825,3,13,2,C,credit card
4729,3401,3466,2020-04-25,128,550,2,13,2,C,credit card
4730,3545,3612,2020-04-30,939,1100,4,13,2,C,credit card
4731,3553,3620,2020-04-30,83,825,3,13,2,C,credit card
4732,3667,3734,2020-05-04,70,550,2,13,2,C,credit card
4733,3726,3795,2020-05-06,176,550,2,13,2,C,credit card
4734,3761,3831,2020-05-08,84,550,2,13,2,C,credit card
4735,3782,3853,2020-05-08,989,550,2,13,2,C,credit card
4736,3852,3936,2020-05-11,198,825,3,13,2,C,credit card
4737,4060,4136,2020-05-17,439,275,1,13,2,C,credit card
4738,4124,4201,2020-05-20,730,275,1,13,2,C,credit card
4739,4125,4202,2020-05-20,294,275,1,13,2,C,credit card
4740,4165,4242,2020-05-21,94,550,2,13,2,C,credit card
4741,4177,4254,2020-05-21,571,550,2,13,2,C,credit card
4742,4181,4258,2020-05-21,877,275,1,13,2,C,credit card
4743,4284,4363,2020-05-25,628,275,1,13,2,C,credit card
4744,4430,4511,2020-05-29,732,275,1,13,2,C,credit card
4745,4502,4585,2020-06-01,709,275,1,13,2,C,credit card
4746,4515,4599,2020-06-01,436,550,2,13,2,C,credit card
4747,4552,4636,2020-06-03,938,275,1,13,2,C,credit card
4748,4561,4645,2020-06-03,526,550,2,13,2,C,credit card
4749,4625,4710,2020-06-05,732,275,1,13,2,C,credit card
4750,4627,4712,2020-06-05,942,275,1,13,2,C,credit card
4751,4649,4735,2020-06-06,145,550,2,13,2,C,credit card
4752,4818,4914,2020-06-12,873,550,2,13,2,C,credit card
4753,5088,5187,2020-06-22,551,275,1,13,2,C,credit card
4754,5136,5236,2020-06-24,237,825,3,13,2,C,credit card
4755,5158,5260,2020-06-25,285,825,3,13,2,C,credit card
4756,5467,5575,2020-07-06,919,275,1,13,2,C,credit card
4757,5477,5585,2020-07-06,274,275,1,13,2,C,credit card
4758,5549,5660,2020-07-08,999,275,1,13,2,C,credit card
4759,5723,5836,2020-07-14,333,550,2,13,2,C,credit card
4760,5774,5889,2020-07-16,83,1100,4,13,2,C,credit card
4761,5795,5910,2020-07-17,155,550,2,13,2,C,credit card
4762,5805,5920,2020-07-17,589,550,2,13,2,C,credit card
4763,5905,6024,2020-07-20,122,825,3,13,2,C,credit card
4764,6095,6216,2020-07-27,629,825,3,13,2,C,credit card
4765,6098,6219,2020-07-27,674,1100,4,13,2,C,credit card
4766,6107,6230,2020-07-27,867,825,3,13,2,C,credit card
4767,6126,6251,2020-07-28,975,550,2,13,2,C,credit card
4768,6252,6382,2020-08-01,332,550,2,13,2,C,credit card
4769,6293,6423,2020-08-03,174,550,2,13,2,C,credit card
4770,6370,6501,2020-08-06,74,275,1,13,2,C,credit card
4771,6447,6579,2020-08-08,619,550,2,13,2,C,credit card
4772,6451,6583,2020-08-08,260,275,1,13,2,C,credit card
4773,6489,6622,2020-08-09,850,550,2,13,2,C,credit card
4774,6545,6678,2020-08-11,934,275,1,13,2,C,credit card
4775,6556,6689,2020-08-11,458,550,2,13,2,C,credit card
4776,6574,6707,2020-08-12,755,550,2,13,2,C,credit card
4777,6624,6759,2020-08-14,587,550,2,13,2,C,credit card
4778,6668,6803,2020-08-15,468,1100,4,13,2,C,credit card
4779,6737,6875,2020-08-18,836,825,3,13,2,C,credit card
4780,6793,6931,2020-08-19,808,550,2,13,2,C,credit card
4781,6880,7021,2020-08-22,318,275,1,13,2,C,credit card
4782,6895,7036,2020-08-23,423,275,1,13,2,C,credit card
4783,6912,7053,2020-08-23,646,275,1,13,2,C,credit card
4784,6926,7069,2020-08-24,64,825,3,13,2,C,credit card
4785,6954,7099,2020-08-24,300,825,3,13,2,C,credit card
4786,7008,7154,2020-08-26,944,275,1,13,2,C,credit card
4787,7069,7216,2020-08-29,683,550,2,13,2,C,credit card
4788,7080,7227,2020-08-29,905,550,2,13,2,C,credit card
4789,7161,7308,2020-09-01,269,825,3,13,2,C,credit card
4790,7285,7433,2020-09-05,357,550,2,13,2,C,credit card
4791,7599,7751,2020-09-16,925,550,2,13,2,C,credit card
4792,7663,7815,2020-09-18,9,275,1,13,2,C,credit card
4793,7812,7967,2020-09-23,169,550,2,13,2,C,credit card
4794,7814,7969,2020-09-23,318,275,1,13,2,C,credit card
4795,7816,7971,2020-09-23,416,275,1,13,2,C,credit card
4796,7833,7989,2020-09-23,448,550,2,13,2,C,credit card
4797,7915,8072,2020-09-26,895,550,2,13,2,C,credit card
4798,8019,8181,2020-09-30,730,550,2,13,2,C,credit card
4799,8023,8184,2020-09-30,286,550,2,13,2,C,credit card
4800,8059,8221,2020-10-01,448,1100,4,13,2,C,credit card
4801,8092,8256,2020-10-02,750,275,1,13,2,C,credit card
4802,8232,8399,2020-10-07,513,825,3,13,2,C,credit card
4803,8262,8430,2020-10-08,618,275,1,13,2,C,credit card
4804,8369,8539,2020-10-12,905,550,2,13,2,C,credit card
4805,8397,8568,2020-10-13,681,825,3,13,2,C,credit card
4806,8452,8625,2020-10-15,259,825,3,13,2,C,credit card
4807,8467,8641,2020-10-15,918,1100,4,13,2,C,credit card
4808,8537,8713,2020-10-18,453,825,3,13,2,C,credit card
4809,8567,8743,2020-10-19,446,550,2,13,2,C,credit card
4810,8762,8941,2020-10-25,525,550,2,13,2,C,credit card
4811,8835,9014,2020-10-28,502,275,1,13,2,C,credit card
4812,8881,9064,2020-10-30,296,825,3,13,2,C,credit card
4813,8882,9065,2020-10-30,202,275,1,13,2,C,credit card
4814,8912,9095,2020-10-31,926,550,2,13,2,C,credit card
4815,8952,9135,2020-11-01,396,1100,4,13,2,C,credit card
4816,9027,9213,2020-11-04,995,550,2,13,2,C,credit card
4817,9379,9571,2020-11-16,278,550,2,13,2,C,credit card
4818,9431,9623,2020-11-18,29,275,1,13,2,C,credit card
4819,9522,9715,2020-11-22,422,275,1,13,2,C,credit card
4820,9588,9782,2020-11-24,989,550,2,13,2,C,credit card
4821,9596,9790,2020-11-24,846,550,2,13,2,C,credit card
4822,9657,9852,2020-11-26,418,825,3,13,2,C,credit card
4823,9666,9861,2020-11-27,955,825,3,13,2,C,credit card
4824,9694,9889,2020-11-28,619,825,3,13,2,C,credit card
4825,9707,9903,2020-11-28,279,550,2,13,2,C,credit card
4826,9790,9987,2020-12-01,348,275,1,13,2,C,credit card
4827,59,59,2020-01-03,393,800,2,4,2,D,credit card
4828,85,85,2020-01-04,336,1200,3,4,2,D,credit card
4829,105,105,2020-01-05,120,1200,3,4,2,D,credit card
4830,124,124,2020-01-06,173,1200,3,4,2,D,credit card
4831,134,134,2020-01-06,163,800,2,4,2,D,credit card
4832,138,138,2020-01-06,161,1200,3,4,2,D,credit card
4833,166,166,2020-01-07,646,400,1,4,2,D,credit card
4834,180,180,2020-01-07,9,1200,3,4,2,D,credit card
4835,187,188,2020-01-07,235,400,1,4,2,D,credit card
4836,191,193,2020-01-07,936,400,1,4,2,D,credit card
4837,201,203,2020-01-08,403,400,1,4,2,D,credit card
4838,249,254,2020-01-09,404,1200,3,4,2,D,credit card
4839,264,271,2020-01-10,439,1200,3,4,2,D,credit card
4840,275,282,2020-01-10,344,400,1,4,2,D,credit card
4841,321,328,2020-01-12,877,400,1,4,2,D,credit card
4842,365,374,2020-01-14,463,800,2,4,2,D,credit card
4843,376,385,2020-01-14,757,800,2,4,2,D,credit card
4844,402,413,2020-01-14,41,400,1,4,2,D,credit card
4845,443,456,2020-01-16,99,1600,4,4,2,D,credit card
4846,504,519,2020-01-18,266,400,1,4,2,D,credit card
4847,535,550,2020-01-19,614,400,1,4,2,D,credit card
4848,653,669,2020-01-23,15,800,2,4,2,D,credit card
4849,670,686,2020-01-24,14,1200,3,4,2,D,credit card
4850,683,699,2020-01-24,189,1200,3,4,2,D,credit card
4851,702,718,2020-01-25,24,800,2,4,2,D,credit card
4852,768,785,2020-01-27,793,400,1,4,2,D,credit card
4853,780,797,2020-01-27,418,800,2,4,2,D,credit card
4854,813,837,2020-01-28,835,400,1,4,2,D,credit card
4855,938,957,2020-01-31,781,800,2,4,2,D,credit card
4856,944,964,2020-02-01,621,400,1,4,2,D,credit card
4857,985,1006,2020-02-02,331,800,2,4,2,D,credit card
4858,999,1021,2020-02-03,652,400,1,4,2,D,credit card
4859,1025,1048,2020-02-04,842,800,2,4,2,D,credit card
4860,1036,1059,2020-02-04,193,400,1,4,2,D,credit card
4861,1098,1122,2020-02-06,530,1200,3,4,2,D,credit card
4862,1107,1131,2020-02-06,122,800,2,4,2,D,credit card
4863,1167,1192,2020-02-08,254,800,2,4,2,D,credit card
4864,1173,1198,2020-02-08,209,400,1,4,2,D,credit card
4865,1207,1233,2020-02-09,569,1200,3,4,2,D,credit card
4866,1243,1271,2020-02-11,455,400,1,4,2,D,credit card
4867,1254,1282,2020-02-11,63,400,1,4,2,D,credit card
4868,1287,1317,2020-02-12,966,1200,3,4,2,D,credit card
4869,1384,1414,2020-02-15,130,800,2,4,2,D,credit card
4870,1408,1440,2020-02-15,615,1200,3,4,2,D,credit card
4871,1420,1452,2020-02-16,934,800,2,4,2,D,credit card
4872,1479,1511,2020-02-18,800,800,2,4,2,D,credit card
4873,1534,1566,2020-02-19,755,1600,4,4,2,D,credit card
4874,1561,1593,2020-02-20,436,800,2,4,2,D,credit card
4875,1563,1595,2020-02-20,363,1600,4,4,2,D,credit card
4876,1570,1602,2020-02-20,120,1200,3,4,2,D,credit card
4877,1593,1626,2020-02-21,47,400,1,4,2,D,credit card
4878,1650,1685,2020-02-23,675,400,1,4,2,D,credit card
4879,1663,1698,2020-02-23,363,1200,3,4,2,D,credit card
4880,1685,1720,2020-02-24,549,1200,3,4,2,D,credit card
4881,1694,1729,2020-02-25,231,800,2,4,2,D,credit card
4882,1696,1731,2020-02-25,692,800,2,4,2,D,credit card
4883,1712,1747,2020-02-25,658,1200,3,4,2,D,credit card
4884,1740,1775,2020-02-27,160,400,1,4,2,D,credit card
4885,1784,1820,2020-02-28,693,800,2,4,2,D,credit card
4886,1815,1851,2020-02-29,956,800,2,4,2,D,credit card
4887,1845,1881,2020-03-01,876,1600,4,4,2,D,credit card
4888,1924,1962,2020-03-04,350,400,1,4,2,D,credit card
4889,2025,2064,2020-03-08,120,800,2,4,2,D,credit card
4890,2073,2114,2020-03-10,666,800,2,4,2,D,credit card
4891,2076,2117,2020-03-10,629,800,2,4,2,D,credit card
4892,2082,2124,2020-03-10,767,400,1,4,2,D,credit card
4893,2086,2128,2020-03-11,344,800,2,4,2,D,credit card
4894,2092,2134,2020-03-11,385,1200,3,4,2,D,credit card
4895,2102,2145,2020-03-11,231,400,1,4,2,D,credit card
4896,2138,2182,2020-03-12,873,800,2,4,2,D,credit card
4897,2180,2224,2020-03-13,677,400,1,4,2,D,credit card
4898,2189,2233,2020-03-14,416,1200,3,4,2,D,credit card
4899,2222,2266,2020-03-15,143,800,2,4,2,D,credit card
4900,2227,2271,2020-03-15,485,1200,3,4,2,D,credit card
4901,2229,2273,2020-03-15,219,400,1,4,2,D,credit card
4902,2242,2286,2020-03-15,367,800,2,4,2,D,credit card
4903,2259,2303,2020-03-16,639,400,1,4,2,D,credit card
4904,2299,2344,2020-03-18,418,800,2,4,2,D,credit card
4905,2305,2350,2020-03-18,377,1200,3,4,2,D,credit card
4906,2317,2362,2020-03-18,541,1600,4,4,2,D,credit card
4907,2369,2415,2020-03-20,789,800,2,4,2,D,credit card
4908,2394,2440,2020-03-20,841,1200,3,4,2,D,credit card
4909,2395,2441,2020-03-20,972,1600,4,4,2,D,credit card
4910,2396,2442,2020-03-20,192,400,1,4,2,D,credit card
4911,2398,2444,2020-03-20,377,400,1,4,2,D,credit card
4912,2442,2488,2020-03-22,135,400,1,4,2,D,credit card
4913,2465,2516,2020-03-23,665,800,2,4,2,D,credit card
4914,2473,2520,2020-03-23,585,400,1,4,2,D,credit card
4915,2521,2569,2020-03-25,939,800,2,4,2,D,credit card
4916,2533,2581,2020-03-25,416,800,2,4,2,D,credit card
4917,2552,2600,2020-03-26,97,1200,3,4,2,D,credit card
4918,2557,2605,2020-03-26,887,800,2,4,2,D,credit card
4919,2589,2638,2020-03-27,833,1200,3,4,2,D,credit card
4920,2623,2672,2020-03-29,275,800,2,4,2,D,credit card
4921,2647,2697,2020-03-30,297,400,1,4,2,D,credit card
4922,2704,2756,2020-04-01,383,800,2,4,2,D,credit card
4923,2717,2769,2020-04-02,866,400,1,4,2,D,credit card
4924,2763,2815,2020-04-03,858,800,2,4,2,D,credit card
4925,2769,2822,2020-04-03,352,800,2,4,2,D,credit card
4926,2771,2824,2020-04-03,372,400,1,4,2,D,credit card
4927,2772,2825,2020-04-03,373,1600,4,4,2,D,credit card
4928,2803,2856,2020-04-04,75,1200,3,4,2,D,credit card
4929,2852,2906,2020-04-07,215,400,1,4,2,D,credit card
4930,2876,2930,2020-04-07,876,400,1,4,2,D,credit card
4931,2894,2948,2020-04-08,501,400,1,4,2,D,credit card
4932,2953,3008,2020-04-10,343,1200,3,4,2,D,credit card
4933,2990,3045,2020-04-11,20,400,1,4,2,D,credit card
4934,2997,3053,2020-04-12,522,1200,3,4,2,D,credit card
4935,3151,3211,2020-04-17,494,400,1,4,2,D,credit card
4936,3160,3220,2020-04-17,59,800,2,4,2,D,credit card
4937,3161,3221,2020-04-17,730,400,1,4,2,D,credit card
4938,3165,3225,2020-04-17,640,800,2,4,2,D,credit card
4939,3172,3232,2020-04-17,950,800,2,4,2,D,credit card
4940,3173,3233,2020-04-17,236,400,1,4,2,D,credit card
4941,3174,3234,2020-04-17,219,800,2,4,2,D,credit card
4942,3250,3312,2020-04-20,319,400,1,4,2,D,credit card
4943,3271,3333,2020-04-20,671,1200,3,4,2,D,credit card
4944,3319,3382,2020-04-22,172,400,1,4,2,D,credit card
4945,3328,3391,2020-04-22,683,800,2,4,2,D,credit card
4946,3363,3427,2020-04-23,427,1200,3,4,2,D,credit card
4947,9806,3428,2020-04-23,427,1600,4,4,2,D,credit card
4948,3398,3463,2020-04-25,634,1600,4,4,2,D,credit card
4949,3420,3485,2020-04-26,212,1200,3,4,2,D,credit card
4950,3439,3505,2020-04-27,804,800,2,4,2,D,credit card
4951,3445,3511,2020-04-27,128,1200,3,4,2,D,credit card
4952,3471,3538,2020-04-28,187,800,2,4,2,D,credit card
4953,3491,3558,2020-04-28,353,400,1,4,2,D,credit card
4954,3635,3702,2020-05-03,674,400,1,4,2,D,credit card
4955,3650,3717,2020-05-04,763,800,2,4,2,D,credit card
4956,3665,3735,2020-05-04,349,800,2,4,2,D,credit card
4957,3697,3765,2020-05-06,119,400,1,4,2,D,credit card
4958,3739,3808,2020-05-07,151,1600,4,4,2,D,credit card
4959,3818,3890,2020-05-10,663,800,2,4,2,D,credit card
4960,3881,3956,2020-05-12,539,800,2,4,2,D,credit card
4961,3907,3982,2020-05-12,322,1200,3,4,2,D,credit card
4962,3913,3989,2020-05-12,604,800,2,4,2,D,credit card
4963,3927,4003,2020-05-13,387,400,1,4,2,D,credit card
4964,4071,4147,2020-05-18,589,400,1,4,2,D,credit card
4965,4122,4199,2020-05-20,663,1200,3,4,2,D,credit card
4966,4149,4226,2020-05-20,74,1200,3,4,2,D,credit card
4967,4166,4243,2020-05-21,474,400,1,4,2,D,credit card
4968,4171,4248,2020-05-21,88,400,1,4,2,D,credit card
4969,4198,4284,2020-05-22,312,1600,4,4,2,D,credit card
4970,4232,4311,2020-05-23,488,800,2,4,2,D,credit card
4971,4249,4328,2020-05-23,816,400,1,4,2,D,credit card
4972,4268,4347,2020-05-24,486,400,1,4,2,D,credit card
4973,4296,4375,2020-05-25,269,1600,4,4,2,D,credit card
4974,4298,4377,2020-05-25,589,1200,3,4,2,D,credit card
4975,4311,4390,2020-05-26,548,1200,3,4,2,D,credit card
4976,4341,4421,2020-05-27,565,1200,3,4,2,D,credit card
